"filename", "language", "JSON", "Markdown", "YAML", "JSON with Comments", "TypeScript", "TypeScript JSX", "XML", "JavaScript", "PostCSS", "MS SQL", "HTML", "Properties", "comment", "blank", "total"
"c:\Servers\Foundry\packages\ui\src\components\icons\bars-arrow-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\bars-arrow-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\battery-0.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\battery-100.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 13, 104
"c:\Servers\Foundry\packages\ui\src\components\icons\battery-50.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 13, 104
"c:\Servers\Foundry\packages\ui\src\components\icons\beaker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 3, 13, 103
"c:\Servers\Foundry\packages\ui\src\components\icons\bell-alert.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 3, 13, 88
"c:\Servers\Foundry\packages\ui\src\components\icons\bell-slash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\bell-snooze.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 3, 14, 106
"c:\Servers\Foundry\packages\ui\src\components\icons\bell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 3, 13, 88
"c:\Servers\Foundry\packages\ui\src\components\icons\bold.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 3, 13, 91
"c:\Servers\Foundry\packages\ui\src\components\icons\bolt-slash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\bolt.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 13, 100
"c:\Servers\Foundry\packages\ui\src\components\icons\book-open.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 3, 14, 106
"c:\Servers\Foundry\packages\ui\src\components\icons\bookmark-slash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\bookmark-square.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\bookmark.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\briefcase.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 3, 14, 112
"c:\Servers\Foundry\packages\ui\src\components\icons\bug-ant.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\building-library.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 3, 15, 117
"c:\Servers\Foundry\packages\ui\src\components\icons\building-office-2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 3, 14, 107
"c:\Servers\Foundry\packages\ui\src\components\icons\building-office.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 3, 14, 106
"c:\Servers\Foundry\packages\ui\src\components\icons\building-storefront.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\cake.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 3, 17, 189
"c:\Servers\Foundry\packages\ui\src\components\icons\calculator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 3, 15, 140
"c:\Servers\Foundry\packages\ui\src\components\icons\calendar-date-range.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 3, 18, 154
"c:\Servers\Foundry\packages\ui\src\components\icons\calendar-days.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 3, 14, 113
"c:\Servers\Foundry\packages\ui\src\components\icons\calendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\camera.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 3, 14, 109
"c:\Servers\Foundry\packages\ui\src\components\icons\chart-bar-square.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 3, 13, 105
"c:\Servers\Foundry\packages\ui\src\components\icons\chart-bar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 3, 13, 115
"c:\Servers\Foundry\packages\ui\src\components\icons\chart-pie.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\chat-bubble-bottom-center-text.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 3, 13, 111
"c:\Servers\Foundry\packages\ui\src\components\icons\chat-bubble-bottom-center.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 13, 104
"c:\Servers\Foundry\packages\ui\src\components\icons\chat-bubble-left-ellipsis.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 3, 13, 111
"c:\Servers\Foundry\packages\ui\src\components\icons\chat-bubble-left-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 3, 13, 102
"c:\Servers\Foundry\packages\ui\src\components\icons\chat-bubble-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 3, 13, 102
"c:\Servers\Foundry\packages\ui\src\components\icons\chat-bubble-oval-left-ellipsis.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 3, 13, 111
"c:\Servers\Foundry\packages\ui\src\components\icons\chat-bubble-oval-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 3, 13, 102
"c:\Servers\Foundry\packages\ui\src\components\icons\check-badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\check-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\check.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\chevron-double-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\chevron-double-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\chevron-double-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\chevron-double-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\chevron-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\chevron-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\chevron-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\chevron-up-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 14, 101
"c:\Servers\Foundry\packages\ui\src\components\icons\chevron-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\circle-stack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\clipboard-document-check.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\clipboard-document-list.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 3, 17, 129
"c:\Servers\Foundry\packages\ui\src\components\icons\clipboard-document.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 3, 14, 111
"c:\Servers\Foundry\packages\ui\src\components\icons\clipboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 3, 14, 113
"c:\Servers\Foundry\packages\ui\src\components\icons\clock.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 14, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\cloud-arrow-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\cloud-arrow-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\cloud.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\code-bracket-square.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\code-bracket.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 13, 100
"c:\Servers\Foundry\packages\ui\src\components\icons\cog-6-tooth.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 12, 88
"c:\Servers\Foundry\packages\ui\src\components\icons\cog-8-tooth.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 12, 88
"c:\Servers\Foundry\packages\ui\src\components\icons\cog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 3, 12, 87
"c:\Servers\Foundry\packages\ui\src\components\icons\command-line.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\computer-desktop.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\cpu-chip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 3, 15, 120
"c:\Servers\Foundry\packages\ui\src\components\icons\credit-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 3, 13, 109
"c:\Servers\Foundry\packages\ui\src\components\icons\cube-transparent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\cube.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\currency-bangladeshi.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\currency-dollar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\currency-euro.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\currency-pound.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\currency-rupee.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\currency-yen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\cursor-arrow-rays.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 3, 14, 125
"c:\Servers\Foundry\packages\ui\src\components\icons\cursor-arrow-ripple.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 3, 14, 132
"c:\Servers\Foundry\packages\ui\src\components\icons\device-phone-mobile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\device-tablet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\divide.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 3, 15, 119
"c:\Servers\Foundry\packages\ui\src\components\icons\document-arrow-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\document-arrow-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\document-chart-bar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 13, 104
"c:\Servers\Foundry\packages\ui\src\components\icons\document-check.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\document-currency-bangladeshi.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 3, 13, 108
"c:\Servers\Foundry\packages\ui\src\components\icons\document-currency-dollar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 3, 13, 108
"c:\Servers\Foundry\packages\ui\src\components\icons\document-currency-euro.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 3, 13, 108
"c:\Servers\Foundry\packages\ui\src\components\icons\document-currency-pound.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 3, 13, 108
"c:\Servers\Foundry\packages\ui\src\components\icons\document-currency-rupee.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 3, 13, 108
"c:\Servers\Foundry\packages\ui\src\components\icons\document-currency-yen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 3, 13, 101
"c:\Servers\Foundry\packages\ui\src\components\icons\document-duplicate.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 3, 13, 102
"c:\Servers\Foundry\packages\ui\src\components\icons\document-magnifying-glass.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 3, 13, 101
"c:\Servers\Foundry\packages\ui\src\components\icons\document-minus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\document-plus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 3, 14, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\document-text.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 3, 13, 109
"c:\Servers\Foundry\packages\ui\src\components\icons\document.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\ellipsis-horizontal-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 3, 13, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\ellipsis-horizontal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 13, 107
"c:\Servers\Foundry\packages\ui\src\components\icons\ellipsis-vertical.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 13, 107
"c:\Servers\Foundry\packages\ui\src\components\icons\envelope-open.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\envelope.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\equals.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\exclamation-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\exclamation-triangle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\eye-dropper.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\eye-slash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\eye.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 11, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\face-frown.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 3, 16, 175
"c:\Servers\Foundry\packages\ui\src\components\icons\face-smile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 3, 15, 151
"c:\Servers\Foundry\packages\ui\src\components\icons\film.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\finger-print.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 3, 13, 124
"c:\Servers\Foundry\packages\ui\src\components\icons\fire.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 13, 98
"c:\Servers\Foundry\packages\ui\src\components\icons\flag.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\folder-arrow-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 14, 91
"c:\Servers\Foundry\packages\ui\src\components\icons\folder-minus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\folder-open.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\folder-plus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 3, 14, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\folder.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 3, 13, 88
"c:\Servers\Foundry\packages\ui\src\components\icons\forward.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 13, 98
"c:\Servers\Foundry\packages\ui\src\components\icons\funnel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\gif.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 13, 100
"c:\Servers\Foundry\packages\ui\src\components\icons\gift-top.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\gift.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\globe-alt.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\globe-americas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\globe-asia-australia.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 13, 107
"c:\Servers\Foundry\packages\ui\src\components\icons\globe-europe-africa.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 13, 100
"c:\Servers\Foundry\packages\ui\src\components\icons\h1.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 13, 98
"c:\Servers\Foundry\packages\ui\src\components\icons\h2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 13, 104
"c:\Servers\Foundry\packages\ui\src\components\icons\h3.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 13, 104
"c:\Servers\Foundry\packages\ui\src\components\icons\hand-raised.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 13, 98
"c:\Servers\Foundry\packages\ui\src\components\icons\hand-thumb-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 13, 98
"c:\Servers\Foundry\packages\ui\src\components\icons\hand-thumb-up.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 13, 98
"c:\Servers\Foundry\packages\ui\src\components\icons\hashtag.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 13, 100
"c:\Servers\Foundry\packages\ui\src\components\icons\heart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\home-modern.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\home.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\identification.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 3, 13, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\inbox-arrow-down.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\icons\inbox-stack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\inbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 3, 13, 102
"c:\Servers\Foundry\packages\ui\src\components\icons\index.ts", "TypeScript", 0, 0, 0, 0, 1285, 0, 0, 0, 0, 0, 0, 0, 2, 5, 1292
"c:\Servers\Foundry\packages\ui\src\components\icons\information-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\italic.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 3, 13, 87
"c:\Servers\Foundry\packages\ui\src\components\icons\key.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 12, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\language.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 13, 100
"c:\Servers\Foundry\packages\ui\src\components\icons\lifebuoy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\light-bulb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 3, 13, 101
"c:\Servers\Foundry\packages\ui\src\components\icons\link-slash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\link.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 13, 100
